task,dataset,fold,seed,subject_id,method,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256,posthoc_exploratory,baseline_reused
OpenBMI_MI,OpenBMI,3,0,49,LiteBN_BASELINE,0.84,0.8383838383838383,0.84,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True,True
OpenBMI_MI,OpenBMI,3,0,49,LiteBN_XS,0.76,0.75,0.76,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True,False
OpenBMI_MI,OpenBMI,4,0,20,LiteBN_BASELINE,0.91,0.9095568284594512,0.91,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True,True
OpenBMI_MI,OpenBMI,4,0,20,LiteBN_XS,0.8999999999999999,0.8996386993175431,0.9,100,4738b01561d03d42a89344e23f72ff932eb2b8e938d0f579985d1b199b4c0061,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True,False
OpenBMI_MI,OpenBMI,4,0,21,LiteBN_BASELINE,0.91,0.9097744360902256,0.91,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True,True
OpenBMI_MI,OpenBMI,4,0,21,LiteBN_XS,0.96,0.9599358974358976,0.96,100,4738b01561d03d42a89344e23f72ff932eb2b8e938d0f579985d1b199b4c0061,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True,False
OpenBMI_MI,OpenBMI,4,0,41,LiteBN_BASELINE,0.77,0.7647058823529411,0.77,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True,True
OpenBMI_MI,OpenBMI,4,0,41,LiteBN_XS,0.77,0.769792813532179,0.77,100,4738b01561d03d42a89344e23f72ff932eb2b8e938d0f579985d1b199b4c0061,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True,False
OpenBMI_MI,OpenBMI,4,0,44,LiteBN_BASELINE,0.84,0.8368013055895553,0.84,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True,True
OpenBMI_MI,OpenBMI,4,0,44,LiteBN_XS,0.85,0.8465473145780051,0.85,100,4738b01561d03d42a89344e23f72ff932eb2b8e938d0f579985d1b199b4c0061,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True,False
OpenBMI_MI,OpenBMI,4,0,46,LiteBN_BASELINE,0.69,0.6615351020853806,0.69,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True,True
OpenBMI_MI,OpenBMI,4,0,46,LiteBN_XS,0.74,0.7241086587436333,0.74,100,4738b01561d03d42a89344e23f72ff932eb2b8e938d0f579985d1b199b4c0061,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True,False
OpenBMI_MI,OpenBMI,4,0,53,LiteBN_BASELINE,0.8200000000000001,0.818840579710145,0.82,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True,True
OpenBMI_MI,OpenBMI,4,0,53,LiteBN_XS,0.78,0.7785829307568438,0.78,100,4738b01561d03d42a89344e23f72ff932eb2b8e938d0f579985d1b199b4c0061,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True,False
OpenBMI_MI,OpenBMI,4,0,7,LiteBN_BASELINE,0.73,0.7237851662404092,0.73,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True,True
OpenBMI_MI,OpenBMI,4,0,7,LiteBN_XS,0.78,0.779205138498595,0.78,100,4738b01561d03d42a89344e23f72ff932eb2b8e938d0f579985d1b199b4c0061,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True,False
OpenBMI_MI,OpenBMI,4,0,9,LiteBN_BASELINE,0.6,0.586606035551881,0.6,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True,True
OpenBMI_MI,OpenBMI,4,0,9,LiteBN_XS,0.74,0.7373737373737375,0.74,100,4738b01561d03d42a89344e23f72ff932eb2b8e938d0f579985d1b199b4c0061,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True,False
OpenBMI_MI,OpenBMI,0,1,15,LiteBN_BASELINE,0.86,0.8590982286634461,0.86,100,666ec91dd0e33f5ece8021696698231735b7833317e0a0f2a2071a53093745fa,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,,True
OpenBMI_MI,OpenBMI,0,1,15,LiteBN_XS,0.89,0.8899009108197378,0.89,100,9e9ee7383d331e0a237da74ecb2a0a713df80e0de81bcac024a9ac7230fd268d,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,,False
OpenBMI_MI,OpenBMI,0,1,3,LiteBN_BASELINE,0.94,0.9399038461538461,0.94,100,666ec91dd0e33f5ece8021696698231735b7833317e0a0f2a2071a53093745fa,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,,True
OpenBMI_MI,OpenBMI,0,1,3,LiteBN_XS,0.8500000000000001,0.8492613807657522,0.85,100,9e9ee7383d331e0a237da74ecb2a0a713df80e0de81bcac024a9ac7230fd268d,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,,False
OpenBMI_MI,OpenBMI,0,1,32,LiteBN_BASELINE,0.75,0.7457023700539112,0.75,100,666ec91dd0e33f5ece8021696698231735b7833317e0a0f2a2071a53093745fa,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,,True
OpenBMI_MI,OpenBMI,0,1,32,LiteBN_XS,0.75,0.7497747973175859,0.75,100,9e9ee7383d331e0a237da74ecb2a0a713df80e0de81bcac024a9ac7230fd268d,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,,False
OpenBMI_MI,OpenBMI,0,1,33,LiteBN_BASELINE,0.9099999999999999,0.9099189270343309,0.91,100,666ec91dd0e33f5ece8021696698231735b7833317e0a0f2a2071a53093745fa,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,,True
OpenBMI_MI,OpenBMI,0,1,33,LiteBN_XS,0.86,0.8590982286634461,0.86,100,9e9ee7383d331e0a237da74ecb2a0a713df80e0de81bcac024a9ac7230fd268d,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,,False
OpenBMI_MI,OpenBMI,0,1,38,LiteBN_BASELINE,0.75,0.7406369955389562,0.75,100,666ec91dd0e33f5ece8021696698231735b7833317e0a0f2a2071a53093745fa,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,,True
OpenBMI_MI,OpenBMI,0,1,38,LiteBN_XS,0.75,0.736036321402175,0.75,100,9e9ee7383d331e0a237da74ecb2a0a713df80e0de81bcac024a9ac7230fd268d,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,,False
OpenBMI_MI,OpenBMI,0,1,47,LiteBN_BASELINE,0.8799999999999999,0.8795664391810518,0.88,100,666ec91dd0e33f5ece8021696698231735b7833317e0a0f2a2071a53093745fa,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,,True
OpenBMI_MI,OpenBMI,0,1,47,LiteBN_XS,0.76,0.7453310696095077,0.76,100,9e9ee7383d331e0a237da74ecb2a0a713df80e0de81bcac024a9ac7230fd268d,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,,False
OpenBMI_MI,OpenBMI,0,1,5,LiteBN_BASELINE,0.72,0.7144022847817217,0.72,100,666ec91dd0e33f5ece8021696698231735b7833317e0a0f2a2071a53093745fa,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,,True
OpenBMI_MI,OpenBMI,0,1,5,LiteBN_XS,0.77,0.767182913250329,0.77,100,9e9ee7383d331e0a237da74ecb2a0a713df80e0de81bcac024a9ac7230fd268d,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,,False
OpenBMI_MI,OpenBMI,0,1,6,LiteBN_BASELINE,0.97,0.96999699969997,0.97,100,666ec91dd0e33f5ece8021696698231735b7833317e0a0f2a2071a53093745fa,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,,True
OpenBMI_MI,OpenBMI,0,1,6,LiteBN_XS,0.8799999999999999,0.8795664391810518,0.88,100,9e9ee7383d331e0a237da74ecb2a0a713df80e0de81bcac024a9ac7230fd268d,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,,False
OpenBMI_MI,OpenBMI,1,1,14,LiteBN_BASELINE,0.71,0.7092731829573935,0.71,100,b85320fdb1c4ebb1409b150272275ed05851493398ccef894d1b445ab19a654e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,,True
OpenBMI_MI,OpenBMI,1,1,14,LiteBN_XS,0.77,0.7699769976997699,0.77,100,1a47c43309b6b99c68e7f04eb05da239e3f595ce3cd92dd1ca957a0db89ec9e4,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,,False
OpenBMI_MI,OpenBMI,1,1,2,LiteBN_BASELINE,0.75,0.7487689679429204,0.75,100,b85320fdb1c4ebb1409b150272275ed05851493398ccef894d1b445ab19a654e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,,True
OpenBMI_MI,OpenBMI,1,1,2,LiteBN_XS,0.84,0.8399359743897559,0.84,100,1a47c43309b6b99c68e7f04eb05da239e3f595ce3cd92dd1ca957a0db89ec9e4,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,,False
OpenBMI_MI,OpenBMI,1,1,26,LiteBN_BASELINE,0.87,0.8696741854636592,0.87,100,b85320fdb1c4ebb1409b150272275ed05851493398ccef894d1b445ab19a654e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,,True
OpenBMI_MI,OpenBMI,1,1,26,LiteBN_XS,0.85,0.8498648783905515,0.85,100,1a47c43309b6b99c68e7f04eb05da239e3f595ce3cd92dd1ca957a0db89ec9e4,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,,False
OpenBMI_MI,OpenBMI,1,1,28,LiteBN_BASELINE,0.94,0.9397832195905259,0.94,100,b85320fdb1c4ebb1409b150272275ed05851493398ccef894d1b445ab19a654e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,,True
OpenBMI_MI,OpenBMI,1,1,28,LiteBN_XS,0.9099999999999999,0.9097744360902256,0.91,100,1a47c43309b6b99c68e7f04eb05da239e3f595ce3cd92dd1ca957a0db89ec9e4,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,,False
OpenBMI_MI,OpenBMI,1,1,31,LiteBN_BASELINE,0.8,0.797077922077922,0.8,100,b85320fdb1c4ebb1409b150272275ed05851493398ccef894d1b445ab19a654e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,,True
OpenBMI_MI,OpenBMI,1,1,31,LiteBN_XS,0.79,0.7803117480908045,0.79,100,1a47c43309b6b99c68e7f04eb05da239e3f595ce3cd92dd1ca957a0db89ec9e4,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,,False
OpenBMI_MI,OpenBMI,1,1,35,LiteBN_BASELINE,0.8400000000000001,0.8357963875205254,0.84,100,b85320fdb1c4ebb1409b150272275ed05851493398ccef894d1b445ab19a654e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,,True
OpenBMI_MI,OpenBMI,1,1,35,LiteBN_XS,0.74,0.7211497211497211,0.74,100,1a47c43309b6b99c68e7f04eb05da239e3f595ce3cd92dd1ca957a0db89ec9e4,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,,False
OpenBMI_MI,OpenBMI,1,1,40,LiteBN_BASELINE,0.8200000000000001,0.8193496587715776,0.82,100,b85320fdb1c4ebb1409b150272275ed05851493398ccef894d1b445ab19a654e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,,True
OpenBMI_MI,OpenBMI,1,1,40,LiteBN_XS,0.69,0.6656239887822242,0.69,100,1a47c43309b6b99c68e7f04eb05da239e3f595ce3cd92dd1ca957a0db89ec9e4,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,,False
OpenBMI_MI,OpenBMI,1,1,43,LiteBN_BASELINE,0.8899999999999999,0.8897243107769424,0.89,100,b85320fdb1c4ebb1409b150272275ed05851493398ccef894d1b445ab19a654e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,,True
OpenBMI_MI,OpenBMI,1,1,43,LiteBN_XS,0.8,0.7933030177759405,0.8,100,1a47c43309b6b99c68e7f04eb05da239e3f595ce3cd92dd1ca957a0db89ec9e4,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,,False
OpenBMI_MI,OpenBMI,2,1,1,LiteBN_BASELINE,0.75,0.7442455242966752,0.75,100,76280844278a5619786f5a1f939e9623b0d0b1ff804ea6f4a8b6d43bcaab6b5a,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,,True
OpenBMI_MI,OpenBMI,2,1,1,LiteBN_XS,0.68,0.6637242538881883,0.68,100,2ac0de40e5148cf5528b5c70607ce493ff1421695ae9663af78e238c33c761a0,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,,False
OpenBMI_MI,OpenBMI,2,1,11,LiteBN_BASELINE,0.6699999999999999,0.6673051718923279,0.67,100,76280844278a5619786f5a1f939e9623b0d0b1ff804ea6f4a8b6d43bcaab6b5a,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,,True
OpenBMI_MI,OpenBMI,2,1,11,LiteBN_XS,0.67,0.6659580929243851,0.67,100,2ac0de40e5148cf5528b5c70607ce493ff1421695ae9663af78e238c33c761a0,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,,False
OpenBMI_MI,OpenBMI,2,1,23,LiteBN_BASELINE,0.78,0.7777777777777778,0.78,100,76280844278a5619786f5a1f939e9623b0d0b1ff804ea6f4a8b6d43bcaab6b5a,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,,True
OpenBMI_MI,OpenBMI,2,1,23,LiteBN_XS,0.71,0.7064480210547626,0.71,100,2ac0de40e5148cf5528b5c70607ce493ff1421695ae9663af78e238c33c761a0,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,,False
OpenBMI_MI,OpenBMI,2,1,30,LiteBN_BASELINE,0.59,0.5327635327635327,0.59,100,76280844278a5619786f5a1f939e9623b0d0b1ff804ea6f4a8b6d43bcaab6b5a,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,,True
OpenBMI_MI,OpenBMI,2,1,30,LiteBN_XS,0.76,0.7591328783621036,0.76,100,2ac0de40e5148cf5528b5c70607ce493ff1421695ae9663af78e238c33c761a0,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,,False
OpenBMI_MI,OpenBMI,2,1,48,LiteBN_BASELINE,0.6,0.5659722222222222,0.6,100,76280844278a5619786f5a1f939e9623b0d0b1ff804ea6f4a8b6d43bcaab6b5a,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,,True
OpenBMI_MI,OpenBMI,2,1,48,LiteBN_XS,0.63,0.6236395076797885,0.63,100,2ac0de40e5148cf5528b5c70607ce493ff1421695ae9663af78e238c33c761a0,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,,False
OpenBMI_MI,OpenBMI,2,1,50,LiteBN_BASELINE,0.63,0.6296667000300271,0.63,100,76280844278a5619786f5a1f939e9623b0d0b1ff804ea6f4a8b6d43bcaab6b5a,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,,True
OpenBMI_MI,OpenBMI,2,1,50,LiteBN_XS,0.51,0.3551783129359126,0.51,100,2ac0de40e5148cf5528b5c70607ce493ff1421695ae9663af78e238c33c761a0,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,,False
OpenBMI_MI,OpenBMI,2,1,52,LiteBN_BASELINE,0.8,0.797077922077922,0.8,100,76280844278a5619786f5a1f939e9623b0d0b1ff804ea6f4a8b6d43bcaab6b5a,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,,True
OpenBMI_MI,OpenBMI,2,1,52,LiteBN_XS,0.73,0.7253585596582239,0.73,100,2ac0de40e5148cf5528b5c70607ce493ff1421695ae9663af78e238c33c761a0,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,,False
OpenBMI_MI,OpenBMI,2,1,8,LiteBN_BASELINE,0.81,0.8076728413807066,0.81,100,76280844278a5619786f5a1f939e9623b0d0b1ff804ea6f4a8b6d43bcaab6b5a,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,,True
OpenBMI_MI,OpenBMI,2,1,8,LiteBN_XS,0.81,0.8067338012409724,0.81,100,2ac0de40e5148cf5528b5c70607ce493ff1421695ae9663af78e238c33c761a0,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,,False
OpenBMI_MI,OpenBMI,3,1,10,LiteBN_BASELINE,0.79,0.7882851093860268,0.79,100,d0e57b465a347ddbea4c2ab5b24acee6d41ccea0b957d12ec52419daf502c31b,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,,True
OpenBMI_MI,OpenBMI,3,1,10,LiteBN_XS,0.71,0.6906666666666667,0.71,100,e533594cb73334a894aea8f7f1a3ce204ceb21f6a485295d0870cefafb701281,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,,False
OpenBMI_MI,OpenBMI,3,1,16,LiteBN_BASELINE,0.8899999999999999,0.8897243107769424,0.89,100,d0e57b465a347ddbea4c2ab5b24acee6d41ccea0b957d12ec52419daf502c31b,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,,True
OpenBMI_MI,OpenBMI,3,1,16,LiteBN_XS,0.9299999999999999,0.9298245614035088,0.93,100,e533594cb73334a894aea8f7f1a3ce204ceb21f6a485295d0870cefafb701281,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,,False
OpenBMI_MI,OpenBMI,3,1,19,LiteBN_BASELINE,0.75,0.74997499749975,0.75,100,d0e57b465a347ddbea4c2ab5b24acee6d41ccea0b957d12ec52419daf502c31b,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,,True
OpenBMI_MI,OpenBMI,3,1,19,LiteBN_XS,0.67,0.6547756041426928,0.67,100,e533594cb73334a894aea8f7f1a3ce204ceb21f6a485295d0870cefafb701281,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,,False
OpenBMI_MI,OpenBMI,3,1,22,LiteBN_BASELINE,0.65,0.6496847162446202,0.65,100,d0e57b465a347ddbea4c2ab5b24acee6d41ccea0b957d12ec52419daf502c31b,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,,True
OpenBMI_MI,OpenBMI,3,1,22,LiteBN_XS,0.6799999999999999,0.6767676767676768,0.68,100,e533594cb73334a894aea8f7f1a3ce204ceb21f6a485295d0870cefafb701281,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,,False
OpenBMI_MI,OpenBMI,3,1,27,LiteBN_BASELINE,0.8899999999999999,0.8894583458948849,0.89,100,d0e57b465a347ddbea4c2ab5b24acee6d41ccea0b957d12ec52419daf502c31b,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,,True
OpenBMI_MI,OpenBMI,3,1,27,LiteBN_XS,0.9299999999999999,0.9299369432489241,0.93,100,e533594cb73334a894aea8f7f1a3ce204ceb21f6a485295d0870cefafb701281,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,,False
OpenBMI_MI,OpenBMI,3,1,34,LiteBN_BASELINE,0.64,0.6138996138996139,0.64,100,d0e57b465a347ddbea4c2ab5b24acee6d41ccea0b957d12ec52419daf502c31b,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,,True
OpenBMI_MI,OpenBMI,3,1,34,LiteBN_XS,0.64,0.592944369063772,0.64,100,e533594cb73334a894aea8f7f1a3ce204ceb21f6a485295d0870cefafb701281,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,,False
OpenBMI_MI,OpenBMI,3,1,45,LiteBN_BASELINE,0.76,0.7596153846153846,0.76,100,d0e57b465a347ddbea4c2ab5b24acee6d41ccea0b957d12ec52419daf502c31b,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,,True
OpenBMI_MI,OpenBMI,3,1,45,LiteBN_XS,0.6699999999999999,0.6396986570586308,0.67,100,e533594cb73334a894aea8f7f1a3ce204ceb21f6a485295d0870cefafb701281,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,,False
OpenBMI_MI,OpenBMI,3,1,49,LiteBN_BASELINE,0.81,0.8095238095238095,0.81,100,d0e57b465a347ddbea4c2ab5b24acee6d41ccea0b957d12ec52419daf502c31b,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,,True
OpenBMI_MI,OpenBMI,3,1,49,LiteBN_XS,0.78,0.7726333195535345,0.78,100,e533594cb73334a894aea8f7f1a3ce204ceb21f6a485295d0870cefafb701281,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,,False
OpenBMI_MI,OpenBMI,4,1,20,LiteBN_BASELINE,0.8899999999999999,0.8897243107769424,0.89,100,da73a311608c69caee6ec16b34438a213010bf48dc86f2f37b2bcd4e094bc2b3,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,,True
OpenBMI_MI,OpenBMI,4,1,20,LiteBN_XS,0.85,0.8487750781328763,0.85,100,b74d7ce15aed28b972b92d87265c8f3087a8b372904ff25d07696a00e1e4c184,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,,False
OpenBMI_MI,OpenBMI,4,1,21,LiteBN_BASELINE,0.91,0.90999099909991,0.91,100,da73a311608c69caee6ec16b34438a213010bf48dc86f2f37b2bcd4e094bc2b3,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,,True
OpenBMI_MI,OpenBMI,4,1,21,LiteBN_XS,0.8300000000000001,0.8295739348370927,0.83,100,b74d7ce15aed28b972b92d87265c8f3087a8b372904ff25d07696a00e1e4c184,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,,False
OpenBMI_MI,OpenBMI,4,1,41,LiteBN_BASELINE,0.73,0.72997299729973,0.73,100,da73a311608c69caee6ec16b34438a213010bf48dc86f2f37b2bcd4e094bc2b3,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,,True
OpenBMI_MI,OpenBMI,4,1,41,LiteBN_XS,0.72,0.7126436781609196,0.72,100,b74d7ce15aed28b972b92d87265c8f3087a8b372904ff25d07696a00e1e4c184,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,,False
OpenBMI_MI,OpenBMI,4,1,44,LiteBN_BASELINE,0.8300000000000001,0.8260869565217391,0.83,100,da73a311608c69caee6ec16b34438a213010bf48dc86f2f37b2bcd4e094bc2b3,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,,True
OpenBMI_MI,OpenBMI,4,1,44,LiteBN_XS,0.6699999999999999,0.6396986570586308,0.67,100,b74d7ce15aed28b972b92d87265c8f3087a8b372904ff25d07696a00e1e4c184,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,,False
OpenBMI_MI,OpenBMI,4,1,46,LiteBN_BASELINE,0.6599999999999999,0.6263736263736264,0.66,100,da73a311608c69caee6ec16b34438a213010bf48dc86f2f37b2bcd4e094bc2b3,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,,True
OpenBMI_MI,OpenBMI,4,1,46,LiteBN_XS,0.63,0.5783475783475784,0.63,100,b74d7ce15aed28b972b92d87265c8f3087a8b372904ff25d07696a00e1e4c184,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,,False
OpenBMI_MI,OpenBMI,4,1,53,LiteBN_BASELINE,0.78,0.7756017951856384,0.78,100,da73a311608c69caee6ec16b34438a213010bf48dc86f2f37b2bcd4e094bc2b3,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,,True
OpenBMI_MI,OpenBMI,4,1,53,LiteBN_XS,0.68,0.6604414261460102,0.68,100,b74d7ce15aed28b972b92d87265c8f3087a8b372904ff25d07696a00e1e4c184,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,,False
OpenBMI_MI,OpenBMI,4,1,7,LiteBN_BASELINE,0.72,0.7028862478777589,0.72,100,da73a311608c69caee6ec16b34438a213010bf48dc86f2f37b2bcd4e094bc2b3,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,,True
OpenBMI_MI,OpenBMI,4,1,7,LiteBN_XS,0.71,0.7097387648883995,0.71,100,b74d7ce15aed28b972b92d87265c8f3087a8b372904ff25d07696a00e1e4c184,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,,False
